order_id,user_id,order_date,revenue
1220,8778,2025-04-05 12:00:00,2307.73
1221,8786,2025-04-18 19:00:00,4773.91
1222,8791,2025-09-24 10:00:00,644.75
1223,8792,2025-11-04 13:00:00,1466.67
1224,8809,2025-05-19 12:00:00,3412.57
1225,8815,2025-07-22 17:00:00,3016.27
1226,8822,2025-12-29 08:00:00,4006.12
1227,8823,2025-11-21 04:00:00,243.52
1228,8824,2025-09-26 16:00:00,3444.95
1229,8828,2025-03-02 01:00:00,3399.24
1230,8852,2025-10-14 07:00:00,1856.69
1231,8854,2025-05-09 07:00:00,1154.03
1232,8859,2025-01-29 20:00:00,4364.48
1233,8864,2025-07-28 22:00:00,2855.41
1234,8888,2025-04-18 03:00:00,2528.47
1235,8890,2025-06-06 23:00:00,2441.48
1236,8891,2025-09-19 19:00:00,2100.27
1237,8903,2025-04-03 05:00:00,1852.55
1238,8905,2025-07-22 09:00:00,2086.05
1239,8907,2025-03-30 11:00:00,3748.79
1240,8916,2025-05-22 13:00:00,2967.74
1241,8936,2025-07-02 05:00:00,2803.55
1242,8939,2025-01-12 19:00:00,1587.99
1243,8941,2025-04-29 21:00:00,912.91
1244,8947,2025-09-22 02:00:00,406.98
1245,8948,2025-09-08 14:00:00,902.93
1246,8963,2025-08-08 13:00:00,1374.26
1247,8986,2025-03-26 04:00:00,685.33
1248,9006,2025-12-01 14:00:00,1280.48
1249,9014,2025-05-02 20:00:00,3001.7
1250,9017,2025-08-17 14:00:00,1184.38
1251,9027,2025-10-03 05:00:00,4547.23
1252,9029,2025-06-05 15:00:00,4947.67
1253,9032,2025-04-24 21:00:00,4907.37
1254,9037,2025-11-09 22:00:00,1311.46
1255,9045,2025-03-15 08:00:00,2773.06
1256,9052,2025-02-22 13:00:00,2529.27
1257,9056,2025-10-29 02:00:00,1985.52
1258,9071,2025-01-23 16:00:00,2048.49
1259,9076,2025-04-22 11:00:00,2639.8
1260,9079,2025-11-01 06:00:00,925.33
1261,9084,2025-04-08 00:00:00,2417.87
1262,9085,2025-12-14 20:00:00,4316.62
1263,9090,2025-08-27 16:00:00,3342.75
1264,9094,2025-08-22 14:00:00,3499.25
1265,9095,2025-07-04 22:00:00,818.41
1266,9096,2025-09-10 04:00:00,1329.48
1267,9108,2025-04-08 12:00:00,583.91
1268,9110,2025-05-17 21:00:00,2254.56
1269,9117,2025-10-09 01:00:00,2884.26
1270,9119,2025-01-10 03:00:00,3432.51
1271,9120,2025-10-07 14:00:00,1548.33
1272,9130,2025-10-18 01:00:00,418.47
1273,9157,2025-11-17 22:00:00,3984.9
1274,9163,2025-09-29 20:00:00,2768.71
1275,9164,2025-12-29 18:00:00,461.16
1276,9176,2025-10-08 03:00:00,426.02
1277,9180,2025-11-18 22:00:00,1822.99
1278,9181,2025-03-29 16:00:00,993.01
1279,9186,2025-09-02 20:00:00,4020.45
1280,9192,2025-05-22 12:00:00,2334.24
1281,9201,2025-01-26 19:00:00,3420.16
1282,9217,2025-08-16 06:00:00,3882.16
1283,9218,2025-05-23 16:00:00,3027.56
1284,9221,2025-08-21 20:00:00,4717.31
1285,9222,2025-12-11 02:00:00,272.89
1286,9224,2025-12-26 01:00:00,1707.49
1287,9238,2025-12-02 05:00:00,932.37
1288,9240,2025-07-21 02:00:00,1034.69
1289,9251,2025-07-23 04:00:00,4418.32
1290,9256,2025-11-25 21:00:00,4485.7
1291,9262,2025-10-05 00:00:00,2837.04
1292,9288,2025-10-20 23:00:00,2414.57
1293,9293,2025-06-09 09:00:00,2376.72
1294,9298,2025-01-09 21:00:00,3410.07
1295,9301,2025-05-06 19:00:00,3288.04
1296,9304,2025-06-21 13:00:00,3725.46
1297,9311,2025-02-20 15:00:00,4372.87
1298,9328,2025-02-20 08:00:00,277.75
1299,9329,2025-04-30 07:00:00,1571.73
1300,9330,2025-04-08 11:00:00,2497.41
1301,9339,2025-04-29 14:00:00,2040.78
1302,9340,2025-11-18 20:00:00,4957.03
1303,9345,2025-06-09 02:00:00,2295.4
1304,9363,2025-01-26 02:00:00,4803.83
1305,9365,2025-07-14 14:00:00,636.22
1306,9373,2025-04-01 17:00:00,2029.28
1307,9377,2025-12-16 22:00:00,2405.03
1308,9390,2025-07-25 02:00:00,1658.58
1309,9406,2025-05-16 03:00:00,4270.47
1310,9409,2025-09-17 22:00:00,1590.62
1311,9441,2025-05-19 11:00:00,2777.69
1312,9452,2025-03-27 21:00:00,2714.39
1313,9464,2025-10-12 15:00:00,899.53
1314,9466,2025-06-03 12:00:00,1580.79
1315,9477,2025-12-10 01:00:00,2998.62
1316,9480,2025-10-27 08:00:00,2942.32
1317,9481,2025-02-12 17:00:00,341.67
1318,9499,2025-04-05 23:00:00,2082.6
1319,9500,2025-01-25 17:00:00,4613.84
1320,9504,2025-05-12 04:00:00,3956.69
1321,9511,2025-04-24 00:00:00,3057.61
1322,9536,2025-06-11 19:00:00,4679.67
1323,9538,2025-10-20 15:00:00,366.43
1324,9544,2025-07-27 13:00:00,2059.59
1325,9548,2025-03-20 18:00:00,1948.8
1326,9551,2025-12-13 20:00:00,746.57
1327,9555,2025-03-07 09:00:00,1567.17
1328,9558,2025-02-06 21:00:00,215.14
1329,9562,2025-04-01 11:00:00,4145.88
1330,9565,2025-10-01 22:00:00,1127.92
1331,9572,2025-03-01 19:00:00,4480.76
1332,9575,2025-04-22 07:00:00,2822.83
1333,9585,2025-10-24 03:00:00,2688.38
1334,9588,2025-03-09 14:00:00,310.46
1335,9597,2025-02-22 18:00:00,3411.72
1336,9609,2025-12-07 17:00:00,4339.69
1337,9615,2025-10-07 12:00:00,3646.42
1338,9627,2025-08-26 21:00:00,3788.45
1339,9629,2025-09-27 07:00:00,4974.42
1340,9648,2025-10-30 04:00:00,4602.48
1341,9670,2025-09-27 06:00:00,2430.53
1342,9676,2025-10-11 23:00:00,1777.03
1343,9683,2025-04-18 20:00:00,4182.95
1344,9696,2025-05-30 03:00:00,4901.12
1345,9715,2025-11-27 12:00:00,3419.6
1346,9717,2025-07-19 19:00:00,1567.24
1347,9720,2026-01-02 22:00:00,3213.02
1348,9729,2025-04-17 23:00:00,532.89
1349,9746,2025-07-19 17:00:00,2862.25
1350,9751,2025-06-24 21:00:00,2376.73
1351,9755,2025-11-13 16:00:00,3892.83
1352,9757,2025-04-26 02:00:00,2536.98
1353,9762,2025-04-21 18:00:00,2775.8
1354,9767,2025-05-24 10:00:00,4913.77
1355,9773,2025-12-04 14:00:00,1772.16
1356,9774,2025-09-16 07:00:00,2348.84
1357,9792,2025-07-20 03:00:00,4246.08
1358,9810,2025-04-22 21:00:00,3756.17
1359,9817,2025-02-19 17:00:00,2467.23
1360,9821,2025-12-15 00:00:00,298.5
1361,9839,2025-10-09 21:00:00,3893.29
1362,9842,2025-03-25 15:00:00,507.23
1363,9847,2025-09-25 10:00:00,4578.15
1364,9883,2025-12-04 04:00:00,1491.32
1365,9885,2025-12-06 14:00:00,858.35
1366,9886,2025-09-13 12:00:00,493.84
1367,9888,2025-10-10 16:00:00,4706.73
1368,9904,2025-08-18 00:00:00,462.62
1369,9915,2025-10-12 20:00:00,2860.2
1370,9922,2025-02-25 14:00:00,1148.86
1371,9923,2025-03-07 09:00:00,4115.74
1372,9928,2025-07-04 03:00:00,942.96
1373,9933,2025-06-03 10:00:00,2159.81
1374,9937,2025-10-06 04:00:00,1530.21
1375,9945,2025-04-22 10:00:00,3362.76
1376,9946,2025-11-23 23:00:00,2357.53
1377,9949,2025-10-13 10:00:00,1981.89
1378,9976,2025-08-01 14:00:00,486.41
1379,9982,2025-05-28 14:00:00,311.73
1380,9984,2025-11-13 20:00:00,4234.83
1381,9989,2025-07-17 07:00:00,1688.61
1382,10000,2025-07-16 18:00:00,4690.08
